image_ID,x,y,width,height,tag
/img5062.jpg,492.0,131.0,114.0,114.0,T
/img5062.jpg,540.0,469.0,73.0,73.0,N
/img5062.jpg,698.0,211.0,38.0,38.0,F
/img5064.jpg,391.0,251.0,93.0,93.0,T
/img5064.jpg,516.0,190.0,102.0,102.0,T
/img5064.jpg,748.0,283.0,27.0,27.0,F
/img5066.jpg,161.0,236.0,46.0,46.0,F
/img5066.jpg,214.0,220.0,107.0,107.0,T
/img5066.jpg,435.0,92.0,114.0,114.0,T
/img5066.jpg,686.0,196.0,96.0,96.0,T
/img5067.jpg,391.0,158.0,120.0,120.0,T
/img5067.jpg,520.0,110.0,116.0,116.0,T
/img5067.jpg,649.0,164.0,61.0,61.0,F
/img5067.jpg,717.0,299.0,47.0,47.0,N
/img5067.jpg,798.0,132.0,83.0,83.0,T
/img5072.jpg,85.0,165.0,255.0,255.0,T
/img5072.jpg,358.0,1.0,53.0,53.0,F
/img5072.jpg,740.0,34.0,43.0,43.0,F
/img5072.jpg,800.0,65.0,51.0,51.0,F
/img5072.jpg,906.0,146.0,53.0,53.0,F
/img5075.jpg,126.0,259.0,53.0,53.0,F
/img5075.jpg,313.0,130.0,141.0,141.0,T
/img5075.jpg,515.0,22.0,210.0,210.0,T
/img5076.jpg,231.0,117.0,84.0,84.0,F
/img5076.jpg,517.0,230.0,95.0,95.0,T
/img5076.jpg,676.0,169.0,178.0,178.0,T
/img5077.jpg,246.0,90.0,56.0,56.0,F
/img5077.jpg,360.0,40.0,47.0,47.0,F
/img5077.jpg,386.0,453.0,104.0,104.0,T
/img5077.jpg,440.0,310.0,70.0,70.0,T
/img5077.jpg,440.0,35.0,39.0,39.0,F
/img5077.jpg,469.0,33.0,46.0,46.0,F
/img5077.jpg,483.0,415.0,91.0,91.0,T
/img5077.jpg,514.0,153.0,49.0,49.0,T
/img5077.jpg,558.0,102.0,54.0,54.0,T
/img5077.jpg,580.0,427.0,65.0,65.0,T
/img5077.jpg,621.0,90.0,85.0,85.0,T
/img5077.jpg,626.0,320.0,63.0,63.0,T
/img5077.jpg,678.0,29.0,65.0,65.0,T
/img5077.jpg,806.0,107.0,69.0,69.0,T
/img5078.jpg,215.0,261.0,86.0,86.0,T
/img5078.jpg,272.0,87.0,43.0,43.0,T
/img5078.jpg,279.0,139.0,58.0,58.0,T
/img5078.jpg,348.0,84.0,49.0,49.0,T
/img5078.jpg,357.0,344.0,86.0,86.0,T
/img5078.jpg,366.0,211.0,68.0,68.0,T
/img5078.jpg,423.0,86.0,41.0,41.0,T
/img5078.jpg,430.0,206.0,50.0,50.0,T
/img5078.jpg,438.0,282.0,76.0,76.0,T
/img5078.jpg,463.0,434.0,88.0,88.0,T
/img5078.jpg,487.0,138.0,52.0,52.0,T
/img5078.jpg,501.0,285.0,54.0,54.0,T
/img5078.jpg,544.0,123.0,67.0,67.0,T
/img5078.jpg,568.0,358.0,62.0,62.0,T
/img5078.jpg,613.0,108.0,56.0,56.0,T
/img5078.jpg,646.0,420.0,43.0,43.0,N
/img5078.jpg,827.0,412.0,47.0,47.0,N
/img5078.jpg,857.0,80.0,46.0,46.0,F
/img5081.jpg,76.0,115.0,71.0,71.0,F
/img5081.jpg,241.0,128.0,106.0,106.0,T
/img5081.jpg,359.0,74.0,54.0,54.0,T
/img5081.jpg,423.0,441.0,96.0,96.0,T
/img5081.jpg,468.0,182.0,56.0,56.0,T
/img5081.jpg,590.0,146.0,53.0,53.0,T
/img5081.jpg,594.0,218.0,108.0,108.0,T
/img5081.jpg,641.0,73.0,43.0,43.0,T
/img5081.jpg,746.0,210.0,143.0,143.0,T
/img5081.jpg,828.0,117.0,68.0,68.0,T
/img5083.jpg,119.0,153.0,26.0,26.0,F
/img5083.jpg,232.0,170.0,88.0,88.0,N
/img5083.jpg,247.0,311.0,72.0,72.0,N
/img5083.jpg,270.0,81.0,81.0,81.0,T
/img5083.jpg,636.0,95.0,71.0,71.0,T
/img5083.jpg,853.0,158.0,22.0,22.0,F
/img5089.jpg,14.0,253.0,28.0,28.0,F
/img5089.jpg,98.0,267.0,23.0,23.0,F
/img5089.jpg,249.0,279.0,62.0,62.0,T
/img5089.jpg,259.0,178.0,41.0,41.0,T
/img5089.jpg,293.0,133.0,41.0,41.0,T
/img5089.jpg,346.0,252.0,45.0,45.0,T
/img5089.jpg,359.0,193.0,42.0,42.0,T
/img5089.jpg,382.0,157.0,28.0,28.0,T
/img5089.jpg,399.0,250.0,55.0,55.0,T
/img5089.jpg,409.0,147.0,30.0,30.0,T
/img5089.jpg,422.0,163.0,32.0,32.0,T
/img5089.jpg,453.0,590.0,54.0,54.0,N
/img5089.jpg,454.0,187.0,46.0,46.0,T
/img5089.jpg,473.0,273.0,49.0,49.0,T
/img5089.jpg,524.0,120.0,38.0,38.0,T
/img5089.jpg,553.0,207.0,50.0,50.0,T
/img5089.jpg,575.0,166.0,26.0,26.0,T
/img5089.jpg,599.0,185.0,47.0,47.0,T
/img5089.jpg,646.0,166.0,40.0,40.0,T
/img5089.jpg,652.0,205.0,49.0,49.0,T
/img5117.jpg,5.0,280.0,26.0,26.0,F
/img5117.jpg,95.0,336.0,70.0,70.0,T
/img5117.jpg,103.0,172.0,55.0,55.0,N
/img5117.jpg,130.0,247.0,59.0,59.0,T
/img5117.jpg,260.0,528.0,79.0,79.0,T
/img5117.jpg,350.0,318.0,71.0,71.0,T
/img5117.jpg,433.0,251.0,58.0,58.0,T
/img5117.jpg,456.0,550.0,71.0,71.0,T
/img5117.jpg,477.0,363.0,52.0,52.0,T
/img5117.jpg,537.0,295.0,70.0,70.0,T
/img5117.jpg,649.0,338.0,79.0,79.0,T
/img5117.jpg,740.0,188.0,47.0,47.0,N
/img5117.jpg,741.0,292.0,65.0,65.0,T
/img5117.jpg,768.0,407.0,118.0,118.0,T
/img5156.jpg,72.0,132.0,58.0,58.0,F
/img5156.jpg,135.0,357.0,97.0,97.0,T
/img5156.jpg,186.0,503.0,58.0,58.0,N
/img5158.jpg,268.0,451.0,43.0,43.0,N
/img5158.jpg,552.0,217.0,103.0,103.0,T
/img5158.jpg,562.0,5.0,58.0,58.0,F
/img5158.jpg,711.0,346.0,65.0,65.0,N
/img5181.jpg,106.0,307.0,39.0,39.0,F
/img5181.jpg,254.0,240.0,85.0,85.0,T
/img5181.jpg,334.0,306.0,90.0,90.0,T
/img5184.jpg,215.0,164.0,59.0,59.0,F
/img5184.jpg,332.0,156.0,138.0,138.0,T
/img5197.jpg,30.0,263.0,54.0,54.0,F
/img5197.jpg,46.0,328.0,75.0,75.0,N
/img5197.jpg,114.0,321.0,70.0,70.0,F
/img5197.jpg,426.0,130.0,132.0,132.0,T
/img5197.jpg,441.0,299.0,49.0,49.0,N
/img5197.jpg,634.0,207.0,185.0,185.0,T
/img5197.jpg,700.0,414.0,84.0,84.0,N
/img5198.jpg,52.0,266.0,52.0,52.0,F
/img5198.jpg,445.0,112.0,131.0,131.0,T
/img5198.jpg,455.0,281.0,42.0,42.0,N
/img5198.jpg,665.0,205.0,164.0,164.0,T
/img5216.jpg,308.0,150.0,132.0,132.0,T
/img5216.jpg,515.0,169.0,177.0,177.0,T
/img5216.jpg,587.0,378.0,55.0,55.0,N
/img5216.jpg,731.0,222.0,52.0,52.0,F
/img5230.jpg,279.0,223.0,118.0,118.0,N
/img5230.jpg,738.0,259.0,139.0,139.0,T
/img5230.jpg,862.0,118.0,92.0,92.0,F
/img5235.jpg,119.0,211.0,136.0,136.0,F
/img5235.jpg,435.0,192.0,174.0,174.0,T
/img5244.jpg,6.0,388.0,43.0,43.0,F
/img5244.jpg,163.0,118.0,185.0,185.0,T
/img5244.jpg,254.0,375.0,57.0,57.0,N
/img5244.jpg,380.0,568.0,55.0,55.0,N
/img5253.jpg,260.0,71.0,57.0,57.0,T
/img5253.jpg,358.0,118.0,105.0,105.0,T
/img5253.jpg,434.0,73.0,53.0,53.0,T
/img5253.jpg,644.0,167.0,45.0,45.0,F
/img5254.jpg,497.0,137.0,149.0,149.0,T
/img5254.jpg,737.0,335.0,49.0,49.0,F
/img5265.jpg,401.0,114.0,132.0,132.0,T
/img5265.jpg,441.0,329.0,35.0,35.0,N
/img5265.jpg,537.0,192.0,81.0,81.0,F
/img5269.jpg,527.0,163.0,77.0,77.0,T
/img5269.jpg,644.0,351.0,27.0,27.0,F
/img5278.jpg,361.0,163.0,153.0,153.0,T
/img5278.jpg,424.0,497.0,59.0,59.0,N
/img5278.jpg,657.0,300.0,62.0,62.0,F
/img5278.jpg,850.0,341.0,54.0,54.0,F
/img5278.jpg,900.0,391.0,54.0,54.0,F
/img5279.jpg,78.0,194.0,54.0,54.0,F
/img5279.jpg,259.0,454.0,183.0,183.0,N
/img5279.jpg,402.0,111.0,180.0,180.0,T
/img5286.jpg,148.0,189.0,39.0,39.0,N
/img5286.jpg,321.0,124.0,59.0,59.0,T
/img5286.jpg,810.0,167.0,46.0,46.0,F
/img5346.jpg,217.0,124.0,147.0,147.0,T
/img5346.jpg,435.0,140.0,126.0,126.0,T
/img5346.jpg,596.0,138.0,119.0,119.0,T
/img5346.jpg,864.0,195.0,69.0,69.0,F
/img5350.jpg,475.0,90.0,119.0,119.0,T
/img5350.jpg,824.0,259.0,29.0,29.0,F
/img5352.jpg,547.0,170.0,161.0,161.0,T
/img5352.jpg,689.0,112.0,83.0,83.0,F
/img5367.JPG,204.0,169.0,54.0,54.0,F
/img5367.JPG,425.0,314.0,98.0,98.0,T
/img5391.JPG,259.0,261.0,54.0,54.0,T
/img5391.JPG,326.0,565.0,75.0,75.0,N
/img5391.JPG,340.0,307.0,23.0,23.0,F
/img5391.JPG,387.0,224.0,85.0,85.0,T
/img5391.JPG,505.0,242.0,88.0,88.0,T
/img5391.JPG,665.0,300.0,24.0,24.0,F
/img5391.JPG,791.0,294.0,24.0,24.0,F
/img5391.JPG,827.0,277.0,43.0,43.0,F
/img5393.JPG,299.0,248.0,107.0,107.0,T
/img5393.JPG,451.0,202.0,97.0,97.0,T
/img5393.JPG,528.0,534.0,58.0,58.0,N
/img5393.JPG,584.0,230.0,97.0,97.0,T
/img5393.JPG,679.0,228.0,63.0,63.0,N
/img5393.JPG,717.0,100.0,78.0,78.0,N
/img5393.JPG,895.0,270.0,60.0,60.0,F
/img5394.JPG,220.0,303.0,92.0,92.0,T
/img5394.JPG,346.0,325.0,87.0,87.0,T
/img5394.JPG,480.0,301.0,100.0,100.0,T
/img5394.JPG,632.0,277.0,106.0,106.0,T
/img5394.JPG,840.0,392.0,25.0,25.0,F
/img5395.JPG,104.0,340.0,67.0,67.0,F
/img5395.JPG,203.0,533.0,54.0,54.0,N
/img5395.JPG,217.0,303.0,92.0,92.0,T
/img5395.JPG,346.0,325.0,88.0,88.0,T
/img5395.JPG,481.0,300.0,100.0,100.0,T
/img5395.JPG,629.0,275.0,108.0,108.0,T
/img5395.JPG,831.0,391.0,24.0,24.0,F
/img5396.JPG,6.0,195.0,84.0,84.0,F
/img5396.JPG,279.0,204.0,45.0,45.0,F
/img5396.JPG,314.0,227.0,33.0,33.0,F
/img5396.JPG,584.0,356.0,64.0,64.0,N
/img5396.JPG,689.0,206.0,81.0,81.0,T
/img5398.JPG,194.0,243.0,53.0,53.0,T
/img5398.JPG,262.0,222.0,49.0,49.0,T
/img5398.JPG,338.0,264.0,55.0,55.0,T
/img5398.JPG,351.0,208.0,47.0,47.0,T
/img5398.JPG,410.0,227.0,51.0,51.0,T
/img5398.JPG,461.0,201.0,53.0,53.0,T
/img5398.JPG,511.0,223.0,54.0,54.0,T
/img5398.JPG,576.0,196.0,49.0,49.0,T
/img5398.JPG,602.0,253.0,51.0,51.0,T
/img5398.JPG,696.0,258.0,58.0,58.0,T
/img5398.JPG,817.0,191.0,25.0,25.0,F
/img5398.JPG,849.0,207.0,35.0,35.0,F
/img5399.JPG,203.0,243.0,49.0,49.0,T
/img5399.JPG,268.0,224.0,50.0,50.0,T
/img5399.JPG,343.0,264.0,55.0,55.0,T
/img5399.JPG,357.0,206.0,49.0,49.0,T
/img5399.JPG,415.0,227.0,52.0,52.0,T
/img5399.JPG,466.0,201.0,53.0,53.0,T
/img5399.JPG,515.0,222.0,55.0,55.0,T
/img5399.JPG,580.0,195.0,51.0,51.0,T
/img5399.JPG,608.0,254.0,50.0,50.0,T
/img5399.JPG,705.0,255.0,57.0,57.0,T
/img5399.JPG,857.0,207.0,32.0,32.0,F
/img5400.JPG,103.0,225.0,56.0,56.0,T
/img5400.JPG,212.0,250.0,50.0,50.0,T
/img5400.JPG,282.0,243.0,52.0,52.0,T
/img5400.JPG,329.0,269.0,53.0,53.0,T
/img5400.JPG,400.0,236.0,51.0,51.0,T
/img5400.JPG,462.0,236.0,53.0,53.0,T
/img5400.JPG,518.0,243.0,54.0,54.0,T
/img5400.JPG,593.0,209.0,45.0,45.0,T
/img5400.JPG,744.0,262.0,62.0,62.0,T
/img5400.JPG,827.0,198.0,26.0,26.0,F
/img5401.JPG,106.0,225.0,55.0,55.0,T
/img5401.JPG,209.0,244.0,51.0,51.0,T
/img5401.JPG,283.0,240.0,51.0,51.0,T
/img5401.JPG,329.0,266.0,54.0,54.0,T
/img5401.JPG,338.0,651.0,42.0,42.0,N
/img5401.JPG,398.0,231.0,51.0,51.0,T
/img5401.JPG,463.0,216.0,53.0,53.0,T
/img5401.JPG,526.0,243.0,52.0,52.0,T
/img5401.JPG,576.0,207.0,46.0,46.0,T
/img5401.JPG,596.0,251.0,51.0,51.0,T
/img5401.JPG,672.0,573.0,57.0,57.0,N
/img5401.JPG,744.0,257.0,61.0,61.0,T
/img5401.JPG,825.0,195.0,26.0,26.0,F
/img5402.JPG,209.0,174.0,365.0,365.0,T
/img5402.JPG,657.0,332.0,97.0,97.0,F
/img5405.JPG,78.0,381.0,145.0,145.0,T
/img5405.JPG,146.0,172.0,56.0,56.0,N
/img5405.JPG,412.0,289.0,121.0,121.0,T
/img5405.JPG,440.0,258.0,96.0,96.0,T
/img5405.JPG,643.0,461.0,145.0,145.0,T
/img5405.JPG,834.0,358.0,118.0,118.0,F
/img5406.JPG,320.0,200.0,224.0,224.0,T
/img5406.JPG,748.0,431.0,65.0,65.0,F
/img5409.JPG,26.0,509.0,41.0,41.0,N
/img5409.JPG,518.0,543.0,111.0,111.0,N
/img5409.JPG,632.0,297.0,75.0,75.0,T
/img5409.JPG,715.0,613.0,58.0,58.0,N
/img5409.JPG,720.0,73.0,58.0,58.0,N
/img5409.JPG,754.0,280.0,45.0,45.0,F
/img5411.JPG,33.0,312.0,88.0,88.0,F
/img5411.JPG,227.0,280.0,87.0,87.0,T
/img5411.JPG,376.0,280.0,44.0,44.0,F
/img5411.JPG,421.0,287.0,65.0,65.0,T
/img5411.JPG,561.0,269.0,73.0,73.0,T
/img5411.JPG,707.0,293.0,46.0,46.0,F
/img5411.JPG,888.0,383.0,58.0,58.0,N
/img5413.JPG,420.0,350.0,84.0,84.0,T
/img5413.JPG,594.0,266.0,54.0,54.0,F
/img5413.JPG,598.0,457.0,50.0,50.0,N
/img5417.JPG,212.0,269.0,47.0,47.0,F
/img5417.JPG,383.0,271.0,45.0,45.0,F
/img5417.JPG,408.0,170.0,113.0,113.0,T
/img5417.JPG,727.0,279.0,116.0,116.0,T
/img5417.JPG,835.0,274.0,40.0,40.0,F
/img5418.JPG,117.0,393.0,24.0,24.0,N
/img5418.JPG,257.0,222.0,91.0,91.0,T
/img5418.JPG,392.0,256.0,29.0,29.0,F
/img5418.JPG,437.0,172.0,89.0,89.0,T
/img5418.JPG,598.0,264.0,92.0,92.0,T
/img5422.JPG,53.0,278.0,23.0,23.0,F
/img5422.JPG,128.0,294.0,30.0,30.0,T
/img5422.JPG,197.0,271.0,35.0,35.0,T
/img5422.JPG,214.0,391.0,39.0,39.0,T
/img5422.JPG,233.0,270.0,30.0,30.0,T
/img5422.JPG,281.0,278.0,33.0,33.0,T
/img5422.JPG,285.0,390.0,37.0,37.0,T
/img5422.JPG,300.0,250.0,28.0,28.0,T
/img5422.JPG,333.0,290.0,30.0,30.0,T
/img5422.JPG,357.0,332.0,35.0,35.0,T
/img5422.JPG,359.0,278.0,29.0,29.0,T
/img5422.JPG,375.0,404.0,42.0,42.0,T
/img5422.JPG,388.0,304.0,36.0,36.0,T
/img5422.JPG,402.0,254.0,29.0,29.0,T
/img5422.JPG,435.0,365.0,39.0,39.0,T
/img5422.JPG,459.0,244.0,34.0,34.0,T
/img5422.JPG,484.0,400.0,39.0,39.0,T
/img5422.JPG,485.0,274.0,33.0,33.0,T
/img5422.JPG,527.0,248.0,33.0,33.0,T
/img5422.JPG,531.0,310.0,39.0,39.0,T
/img5422.JPG,560.0,273.0,35.0,35.0,T
/img5422.JPG,575.0,419.0,37.0,37.0,T
/img5422.JPG,585.0,307.0,36.0,36.0,T
/img5422.JPG,605.0,267.0,32.0,32.0,T
/img5422.JPG,641.0,279.0,31.0,31.0,T
/img5422.JPG,709.0,270.0,30.0,30.0,T
/img5423.JPG,66.0,274.0,23.0,23.0,F
/img5423.JPG,148.0,290.0,30.0,30.0,T
/img5423.JPG,207.0,266.0,38.0,38.0,T
/img5423.JPG,222.0,392.0,42.0,42.0,T
/img5423.JPG,249.0,269.0,30.0,30.0,T
/img5423.JPG,295.0,276.0,36.0,36.0,T
/img5423.JPG,299.0,392.0,40.0,40.0,T
/img5423.JPG,319.0,248.0,29.0,29.0,T
/img5423.JPG,352.0,288.0,31.0,31.0,T
/img5423.JPG,377.0,275.0,33.0,33.0,T
/img5423.JPG,380.0,330.0,37.0,37.0,T
/img5423.JPG,392.0,410.0,45.0,45.0,T
/img5423.JPG,405.0,303.0,38.0,38.0,T
/img5423.JPG,416.0,249.0,29.0,29.0,T
/img5423.JPG,446.0,273.0,34.0,34.0,T
/img5423.JPG,457.0,368.0,43.0,43.0,T
/img5423.JPG,482.0,239.0,38.0,38.0,T
/img5423.JPG,508.0,408.0,41.0,41.0,T
/img5423.JPG,509.0,272.0,38.0,38.0,T
/img5423.JPG,556.0,311.0,42.0,42.0,T
/img5423.JPG,556.0,248.0,37.0,37.0,T
/img5423.JPG,594.0,272.0,37.0,37.0,T
/img5423.JPG,603.0,431.0,39.0,39.0,T
/img5423.JPG,619.0,309.0,39.0,39.0,T
/img5423.JPG,630.0,543.0,50.0,50.0,N
/img5423.JPG,638.0,261.0,38.0,38.0,T
/img5423.JPG,700.0,263.0,44.0,44.0,T
/img5423.JPG,742.0,272.0,33.0,33.0,T
/img5424.JPG,125.0,190.0,106.0,106.0,T
/img5424.JPG,233.0,235.0,114.0,114.0,T
/img5424.JPG,252.0,140.0,87.0,87.0,T
/img5424.JPG,334.0,243.0,90.0,90.0,T
/img5424.JPG,353.0,483.0,107.0,107.0,T
/img5424.JPG,416.0,282.0,37.0,37.0,F
/img5424.JPG,444.0,267.0,83.0,83.0,T
/img5424.JPG,543.0,219.0,71.0,71.0,T
/img5424.JPG,593.0,332.0,78.0,78.0,T
/img5430.JPG,74.0,149.0,113.0,113.0,T
/img5430.JPG,187.0,195.0,118.0,118.0,T
/img5430.JPG,241.0,113.0,88.0,88.0,T
/img5430.JPG,302.0,218.0,88.0,88.0,T
/img5430.JPG,319.0,436.0,106.0,106.0,T
/img5430.JPG,397.0,149.0,72.0,72.0,T
/img5430.JPG,402.0,242.0,85.0,85.0,T
/img5430.JPG,490.0,199.0,75.0,75.0,T
/img5430.JPG,547.0,310.0,79.0,79.0,T
/img5430.JPG,554.0,229.0,52.0,52.0,T
/img5430.JPG,597.0,227.0,68.0,68.0,T
/img5430.JPG,675.0,222.0,105.0,105.0,T
/img5430.JPG,905.0,240.0,38.0,38.0,F
/img5431.JPG,74.0,142.0,113.0,113.0,T
/img5431.JPG,191.0,183.0,124.0,124.0,T
/img5431.JPG,246.0,107.0,88.0,88.0,T
/img5431.JPG,306.0,212.0,89.0,89.0,T
/img5431.JPG,320.0,426.0,106.0,106.0,T
/img5431.JPG,404.0,238.0,83.0,83.0,T
/img5431.JPG,406.0,153.0,74.0,74.0,T
/img5431.JPG,495.0,192.0,76.0,76.0,T
/img5431.JPG,549.0,303.0,79.0,79.0,T
/img5431.JPG,556.0,221.0,50.0,50.0,T
/img5431.JPG,596.0,222.0,70.0,70.0,T
/img5431.JPG,683.0,217.0,98.0,98.0,T
/img5431.JPG,904.0,229.0,42.0,42.0,F
/img5433.JPG,63.0,207.0,24.0,24.0,F
/img5433.JPG,189.0,204.0,48.0,48.0,F
/img5433.JPG,306.0,232.0,55.0,55.0,F
/img5433.JPG,540.0,29.0,308.0,308.0,T
/img5434.JPG,20.0,330.0,33.0,33.0,F
/img5434.JPG,138.0,326.0,37.0,37.0,F
/img5434.JPG,192.0,325.0,85.0,85.0,T
/img5434.JPG,314.0,310.0,92.0,92.0,T
/img5434.JPG,385.0,364.0,133.0,133.0,N
/img5434.JPG,425.0,317.0,89.0,89.0,T
/img5434.JPG,749.0,322.0,26.0,26.0,F
/img5434.JPG,833.0,355.0,32.0,32.0,F
/img5435.JPG,55.0,242.0,113.0,113.0,T
/img5435.JPG,344.0,96.0,216.0,216.0,T
/img5435.JPG,650.0,332.0,32.0,32.0,F
/img5441.JPG,262.0,625.0,58.0,58.0,N
/img5441.JPG,375.0,165.0,144.0,144.0,T
/img5441.JPG,707.0,119.0,42.0,42.0,F
/img5445.JPG,115.0,371.0,68.0,68.0,T
/img5445.JPG,178.0,354.0,82.0,82.0,T
/img5445.JPG,471.0,335.0,100.0,100.0,T
/img5445.JPG,605.0,398.0,39.0,39.0,F
/img5445.JPG,776.0,411.0,22.0,22.0,F
/img5449.JPG,52.0,202.0,84.0,84.0,F
/img5449.JPG,247.0,157.0,195.0,195.0,T
/img5449.JPG,604.0,203.0,29.0,29.0,N
/img5450.JPG,295.0,435.0,51.0,51.0,F
/img5450.JPG,365.0,160.0,243.0,243.0,T
/img5450.JPG,748.0,471.0,28.0,28.0,F
/img5456.JPG,27.0,213.0,80.0,80.0,F
/img5456.JPG,278.0,254.0,90.0,90.0,T
/img5456.JPG,394.0,506.0,98.0,98.0,T
/img5456.JPG,399.0,227.0,89.0,89.0,T
/img5456.JPG,547.0,310.0,70.0,70.0,T
/img5456.JPG,564.0,193.0,76.0,76.0,T
/img5456.JPG,568.0,536.0,87.0,87.0,T
/img5456.JPG,703.0,328.0,78.0,78.0,T
/img5463.JPG,374.0,300.0,23.0,23.0,F
/img5463.JPG,457.0,276.0,50.0,50.0,T
/img5463.JPG,496.0,293.0,30.0,30.0,F
/img5463.JPG,650.0,317.0,24.0,24.0,F
/img5463.JPG,775.0,328.0,33.0,33.0,F
/img5463.JPG,841.0,328.0,38.0,38.0,F
/img5467.JPG,102.0,505.0,125.0,125.0,N
/img5467.JPG,215.0,267.0,44.0,44.0,T
/img5467.JPG,262.0,360.0,40.0,40.0,T
/img5467.JPG,389.0,264.0,42.0,42.0,T
/img5467.JPG,393.0,362.0,39.0,39.0,T
/img5467.JPG,477.0,259.0,39.0,39.0,T
/img5467.JPG,564.0,262.0,42.0,42.0,T
/img5467.JPG,711.0,260.0,40.0,40.0,F
/img5470.JPG,13.0,390.0,44.0,44.0,F
/img5470.JPG,239.0,605.0,37.0,37.0,N
/img5470.JPG,371.0,162.0,229.0,229.0,T
/img5472.JPG,25.0,195.0,130.0,130.0,F
/img5472.JPG,320.0,3.0,90.0,90.0,T
/img5472.JPG,483.0,200.0,175.0,175.0,T
/img5472.JPG,606.0,38.0,100.0,100.0,F
/img5472.JPG,825.0,600.0,101.0,101.0,N
/img5473.JPG,66.0,277.0,24.0,24.0,N
/img5473.JPG,85.0,351.0,48.0,48.0,N
/img5473.JPG,174.0,473.0,127.0,127.0,T
/img5473.JPG,236.0,354.0,96.0,96.0,T
/img5473.JPG,367.0,231.0,84.0,84.0,T
/img5473.JPG,451.0,367.0,108.0,108.0,T
/img5473.JPG,562.0,267.0,81.0,81.0,T
/img5473.JPG,831.0,283.0,73.0,73.0,F
/img5542.JPG,192.0,218.0,89.0,89.0,T
/img5542.JPG,293.0,139.0,87.0,87.0,T
/img5542.JPG,416.0,171.0,22.0,22.0,F
/img5542.JPG,464.0,126.0,76.0,76.0,T
/img5542.JPG,608.0,541.0,61.0,61.0,N
/img5542.JPG,631.0,123.0,70.0,70.0,T
/img5543.JPG,161.0,186.0,129.0,129.0,T
/img5543.JPG,306.0,185.0,95.0,95.0,T
/img5543.JPG,413.0,198.0,79.0,79.0,T
/img5543.JPG,479.0,258.0,76.0,76.0,T
/img5543.JPG,562.0,188.0,76.0,76.0,T
/img5543.JPG,695.0,289.0,24.0,24.0,F
/img5543.JPG,728.0,222.0,86.0,86.0,T
/img5543.JPG,903.0,304.0,22.0,22.0,F
/img5548.JPG,171.0,279.0,23.0,23.0,F
/img5548.JPG,185.0,496.0,74.0,74.0,T
/img5548.JPG,267.0,260.0,52.0,52.0,T
/img5548.JPG,353.0,296.0,40.0,40.0,T
/img5548.JPG,380.0,562.0,70.0,70.0,T
/img5548.JPG,382.0,402.0,59.0,59.0,T
/img5548.JPG,391.0,245.0,46.0,46.0,T
/img5548.JPG,420.0,335.0,47.0,47.0,T
/img5548.JPG,442.0,258.0,47.0,47.0,T
/img5548.JPG,469.0,477.0,61.0,61.0,T
/img5548.JPG,492.0,300.0,53.0,53.0,T
/img5548.JPG,511.0,232.0,46.0,46.0,T
/img5548.JPG,562.0,268.0,48.0,48.0,T
/img5548.JPG,711.0,322.0,74.0,74.0,T
/img5548.JPG,747.0,126.0,50.0,50.0,N
/img5554.JPG,41.0,272.0,40.0,40.0,F
/img5554.JPG,148.0,220.0,75.0,75.0,T
/img5554.JPG,225.0,249.0,45.0,45.0,F
/img5554.JPG,334.0,223.0,73.0,73.0,T
/img5554.JPG,483.0,247.0,74.0,74.0,T
/img5554.JPG,634.0,221.0,92.0,92.0,T
/img5554.JPG,770.0,273.0,32.0,32.0,F
/img5562.JPG,402.0,252.0,85.0,85.0,T
/img5562.JPG,454.0,335.0,97.0,97.0,T
/img5562.JPG,585.0,361.0,88.0,88.0,T
/img5562.JPG,756.0,388.0,24.0,24.0,F
/img5562.JPG,835.0,404.0,24.0,24.0,F
/img5562.JPG,864.0,389.0,27.0,27.0,F
/img5574.JPG,141.0,234.0,47.0,47.0,F
/img5574.JPG,197.0,223.0,47.0,47.0,F
/img5574.JPG,345.0,187.0,111.0,111.0,T
/img5574.JPG,488.0,167.0,103.0,103.0,T
/img5590.jpg,152.0,265.0,84.0,84.0,F
/img5590.jpg,372.0,229.0,86.0,86.0,T
/img5590.jpg,863.0,677.0,42.0,42.0,N
/img5610.jpg,403.0,290.0,47.0,47.0,F
/img5610.jpg,510.0,218.0,87.0,87.0,T
/img5615.jpg,100.0,192.0,60.0,60.0,F
/img5615.jpg,354.0,192.0,108.0,108.0,N
/img5615.jpg,398.0,55.0,62.0,62.0,N
/img5615.jpg,458.0,165.0,63.0,63.0,T
/img5620.jpg,193.0,68.0,73.0,73.0,T
/img5620.jpg,293.0,77.0,58.0,58.0,T
/img5620.jpg,439.0,47.0,53.0,53.0,T
/img5620.jpg,514.0,268.0,56.0,56.0,N
/img5620.jpg,593.0,526.0,90.0,90.0,N
/img5620.jpg,654.0,69.0,63.0,63.0,T
/img5620.jpg,777.0,59.0,72.0,72.0,T
/img5620.jpg,851.0,43.0,51.0,51.0,F
/img5675.jpg,65.0,254.0,39.0,39.0,F
/img5675.jpg,137.0,427.0,64.0,64.0,N
/img5675.jpg,268.0,175.0,154.0,154.0,T
/img5675.jpg,747.0,197.0,46.0,46.0,F
/img5675.jpg,759.0,525.0,47.0,47.0,F
/img5675.jpg,778.0,424.0,46.0,46.0,N
/img5675.jpg,858.0,223.0,47.0,47.0,F
/img5676.jpg,158.0,31.0,94.0,94.0,T
